submission_id,func_code,assignment_id,func_name,description,test,correct,normalized,representative,user
3466,"def sort_age(lst):
    while lsst: 
        biggest = a[0]
        for element in a:
            if element > biggest:
                smallest = element
        a.remove(biggest)
        sort.append(biggest)
    return lst
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='lsst', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='a', ctx=Load()), slice=Constant(value=0), ctx=Load())), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='a', ctx=Load()), body=[If(test=Compare(left=Name(id='x_2', ctx=Load()), ops=[Gt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Assign(targets=[Name(id='x_3', ctx=Store())], value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='a', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='sort', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lsst: 
        biggest = a[0]
        for element in a:
            if element > biggest:
                smallest = element
        a.remove(biggest)
        sort.append(biggest)
    return lst
",
3582,"def sort_age(lst):
    while lst: # a is not []
        smallest = lst[0]
        for element in lst:
            if element[1] < smallest[1]:
                smallest = element
        lst.remove(smallest)
        sort.append(smallest)
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Lt()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Constant(value=1), ctx=Load())]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='sort', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[])], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lst: # a is not []
        smallest = lst[0]
        for element in lst:
            if element[1] < smallest[1]:
                smallest = element
        lst.remove(smallest)
        sort.append(smallest)
",
3516,"def sort_age(lst):
    while lst:
        oldest = lst[0]
        for i in lst[1:]:
            if i[1] > oldest[1]:
                oldest = i
        lst.remove(oldest)
        sort.append(oldest)
        return sort
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())), For(target=Name(id='x_2', ctx=Store()), iter=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Gt()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Constant(value=1), ctx=Load())]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='sort', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Return(value=Name(id='sort', ctx=Load()))], orelse=[])], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lst:
        oldest = lst[0]
        for i in lst[1:]:
            if i[1] > oldest[1]:
                oldest = i
        lst.remove(oldest)
        sort.append(oldest)
        return sort
",
3515,"def sort_age(lst):
    while lst:
        oldest = lst[0]
        for i in lst[1:]:
            if i[1] > oldest[1]:
                oldest = i
        lst.remove(oldest)
        sort.append(oldest)
    return sort
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load())), For(target=Name(id='x_2', ctx=Store()), iter=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Gt()], comparators=[Subscript(value=Name(id='x_1', ctx=Load()), slice=Constant(value=1), ctx=Load())]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='sort', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[]))], orelse=[]), Return(value=Name(id='sort', ctx=Load()))], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lst:
        oldest = lst[0]
        for i in lst[1:]:
            if i[1] > oldest[1]:
                oldest = i
        lst.remove(oldest)
        sort.append(oldest)
    return sort
",
3577,"def sort_age(lst):
    while lst:
        smallest = lst[0]
    for e in lst[1:]:
        if e[1]<smallest:
            smallest = e[1]
    lst.remove(smallest)
    lst.append(smallest)
    return lst
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()))], orelse=[]), For(target=Name(id='x_2', ctx=Store()), iter=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(lower=Constant(value=1)), ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lst:
        smallest = lst[0]
    for e in lst[1:]:
        if e[1]<smallest:
            smallest = e[1]
    lst.remove(smallest)
    lst.append(smallest)
    return lst
",
3710,"def sort_age(lst):
    while lst:
        smallest = lst[0][1]
        for x in lst:
            if x[1] < smallest:
                smallest = x
        lst.remove(smallest)
        sort.append(smallest)
        return lst
",4,sort_age,"Task: Sorting Tuples


Can we sort items other than integers? For this question, you will be sorting tuples!
We represent a person using a tuple (<gender>, <age>). Given a list of people, write
a function sort_age that sorts the people and return a list in an order such that the older
people are at the front of the list. An example of the list of people is [(""M"", 23), (""F"",
19), (""M"", 30)]. The sorted list would look like [(""M"", 30), (""M"", 23), (""F"", 19)]. You
may assume that no two members in the list of people are of the same age.","assert sort_age([(""F"", 19)])==[('F', 19)] and sort_age([(""M"", 35), (""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 35), ('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30), (""M"", 17)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18), ('M', 17)] and sort_age([(""F"", 18), (""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19), ('F', 18)] and sort_age([(""M"", 23), (""F"", 19), (""M"", 30)])==[('M', 30), ('M', 23), ('F', 19)] and sort_age([])==[]",False,"Module(body=[FunctionDef(name='sort_age', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[While(test=Name(id='x_0', ctx=Load()), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Subscript(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Constant(value=0), ctx=Load()), slice=Constant(value=1), ctx=Load())), For(target=Name(id='x_2', ctx=Store()), iter=Name(id='x_0', ctx=Load()), body=[If(test=Compare(left=Subscript(value=Name(id='x_2', ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Assign(targets=[Name(id='x_1', ctx=Store())], value=Name(id='x_2', ctx=Load()))], orelse=[])], orelse=[]), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='sort', ctx=Load()), attr='append', ctx=Load()), args=[Name(id='x_1', ctx=Load())], keywords=[])), Return(value=Name(id='x_0', ctx=Load()))], orelse=[])], decorator_list=[])], type_ignores=[])","def sort_age(lst):
    while lst:
        smallest = lst[0][1]
        for x in lst:
            if x[1] < smallest:
                smallest = x
        lst.remove(smallest)
        sort.append(smallest)
        return lst
",
4389,"def top_k(lst, k):
    lst = sort_descending(lst)
    return lst[:k-1]
    

def sort_descending(lst):
    for i in range(len(lst)-1):
        for j in range(i, len(lst)):
            if lst[j][1] > lst[i][1]:
                x = lst[i]
                lst[i] = lst[j]
                lst[j] = x
    return lst
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,"Module(body=[FunctionDef(name='top_k', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_0', ctx=Store())], value=Call(func=Name(id='sort_descending', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), Return(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Slice(upper=BinOp(left=Name(id='x_1', ctx=Load()), op=Sub(), right=Constant(value=1))), ctx=Load()))], decorator_list=[]), FunctionDef(name='sort_descending', args=arguments(posonlyargs=[], args=[arg(arg='x_0')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[For(target=Name(id='i', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Constant(value=1))], keywords=[]), body=[For(target=Name(id='j', ctx=Store()), iter=Call(func=Name(id='range', ctx=Load()), args=[Name(id='i', ctx=Load()), Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]), body=[If(test=Compare(left=Subscript(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='j', ctx=Load()), ctx=Load()), slice=Constant(value=1), ctx=Load()), ops=[Gt()], comparators=[Subscript(value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='i', ctx=Load()), ctx=Load()), slice=Constant(value=1), ctx=Load())]), body=[Assign(targets=[Name(id='x', ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='i', ctx=Load()), ctx=Load())), Assign(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='i', ctx=Load()), ctx=Store())], value=Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='j', ctx=Load()), ctx=Load())), Assign(targets=[Subscript(value=Name(id='x_0', ctx=Load()), slice=Name(id='j', ctx=Load()), ctx=Store())], value=Name(id='x', ctx=Load()))], orelse=[])], orelse=[])], orelse=[]), Return(value=Name(id='x_0', ctx=Load()))], decorator_list=[])], type_ignores=[])","def top_k(lst, k):
    lst = sort_descending(lst)
    return lst[:k-1]
    

def sort_descending(lst):
    for i in range(len(lst)-1):
        for j in range(i, len(lst)):
            if lst[j][1] > lst[i][1]:
                x = lst[i]
                lst[i] = lst[j]
                lst[j] = x
    return lst
",
4278,"def top_k(lst, k):
    n = len(lst) - k
    counter = 0
    while counter < k:
        lst.remove(min(lst))
        counter = counter + 1
    sort_list = []
    while lst != []:
        sort_lst.append(max(lst))
        lst.remove(max(lst))
    return sort_list
    
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,"Module(body=[FunctionDef(name='top_k', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Name(id='x_1', ctx=Load()))), Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Call(func=Name(id='min', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[])), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Assign(targets=[Name(id='x_4', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[NotEq()], comparators=[List(elts=[], ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='sort_lst', ctx=Load()), attr='append', ctx=Load()), args=[Call(func=Name(id='max', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Call(func=Name(id='max', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]))], orelse=[]), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def top_k(lst, k):
    n = len(lst) - k
    counter = 0
    while counter < k:
        lst.remove(min(lst))
        counter = counter + 1
    sort_list = []
    while lst != []:
        sort_lst.append(max(lst))
        lst.remove(max(lst))
    return sort_list
    
",
4279,"def top_k(lst, k):
    n = len(lst) - k
    counter = 0
    while counter < k:
        lst.remove(min(lst))
        counter = counter + 1
    sort_list = []
    while lst != []:
        sort_list.append(max(lst))
        lst.remove(max(lst))
    return sort_list
    
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,"Module(body=[FunctionDef(name='top_k', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=BinOp(left=Call(func=Name(id='len', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[]), op=Sub(), right=Name(id='x_1', ctx=Load()))), Assign(targets=[Name(id='x_3', ctx=Store())], value=Constant(value=0)), While(test=Compare(left=Name(id='x_3', ctx=Load()), ops=[Lt()], comparators=[Name(id='x_1', ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Call(func=Name(id='min', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[])), Assign(targets=[Name(id='x_3', ctx=Store())], value=BinOp(left=Name(id='x_3', ctx=Load()), op=Add(), right=Constant(value=1)))], orelse=[]), Assign(targets=[Name(id='x_4', ctx=Store())], value=List(elts=[], ctx=Load())), While(test=Compare(left=Name(id='x_0', ctx=Load()), ops=[NotEq()], comparators=[List(elts=[], ctx=Load())]), body=[Expr(value=Call(func=Attribute(value=Name(id='x_4', ctx=Load()), attr='append', ctx=Load()), args=[Call(func=Name(id='max', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[])), Expr(value=Call(func=Attribute(value=Name(id='x_0', ctx=Load()), attr='remove', ctx=Load()), args=[Call(func=Name(id='max', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])], keywords=[]))], orelse=[]), Return(value=Name(id='x_4', ctx=Load()))], decorator_list=[])], type_ignores=[])","def top_k(lst, k):
    n = len(lst) - k
    counter = 0
    while counter < k:
        lst.remove(min(lst))
        counter = counter + 1
    sort_list = []
    while lst != []:
        sort_list.append(max(lst))
        lst.remove(max(lst))
    return sort_list
    
",
4384,"def top_k(lst, k):
    a = sort_list(lst)
    return a[0:k]
            
",5,top_k,"Task: Top-K


Write a function top_k that accepts a list of integers as the input and returns the greatest
k number of values as a list, with its elements sorted in descending order. You may use
any sorting algorithm you wish, but you are not allowed to use sort and sorted.","import heapq
assert top_k([9, 9, 4, 9, 7, 9, 3, 1, 6], 5)==[9, 9, 9, 9, 7] and top_k([9, 8, 4, 5, 7, 2, 3, 1, 6], 5)==[9, 8, 7, 6, 5] and top_k([4, 5, 2, 3, 1, 6], 6)==[6, 5, 4, 3, 2, 1] and top_k([4, 5, 2, 3, 1, 6], 3)==[6, 5, 4] and top_k([4, 5, 2, 3, 1, 6], 0)==[]",False,"Module(body=[FunctionDef(name='top_k', args=arguments(posonlyargs=[], args=[arg(arg='x_0'), arg(arg='x_1')], kwonlyargs=[], kw_defaults=[], defaults=[]), body=[Assign(targets=[Name(id='x_2', ctx=Store())], value=Call(func=Name(id='sort_list', ctx=Load()), args=[Name(id='x_0', ctx=Load())], keywords=[])), Return(value=Subscript(value=Name(id='x_2', ctx=Load()), slice=Slice(lower=Constant(value=0), upper=Name(id='x_1', ctx=Load())), ctx=Load()))], decorator_list=[])], type_ignores=[])","def top_k(lst, k):
    a = sort_list(lst)
    return a[0:k]
            
",
